post_id	place	score	time
1008279892518211_1581215318557996	tunis	0.10590055976	2017-06-05 20:30:13
1008279892518211_1581695101843351	tunis	0.0898461340379	2017-06-06 02:39:53
1008279892518211_1577218888957639	monastir	0.135912446435	2017-06-02 02:04:32
1008279892518211_1580650301947831	sousse	0.0961663519454	2017-06-05 08:32:33
1008279892518211_1581355451877316	tunis	0.0881458570022	2017-06-05 22:29:02
1008279892518211_1581185068561021	ariana	0.0988273410128	2017-06-05 19:54:14
1008279892518211_1581092651903596	tunis	0.0959791504036	2017-06-05 18:07:08
1008279892518211_1580745165271678	ariana	0.0887778965627	2017-06-05 11:43:22
1008279892518211_1578240792188782	tunis	0.0913283064707	2017-06-02 23:41:28
1008279892518211_1578846848794843	ariana	0.0903189387425	2017-06-03 15:40:30
1008279892518211_1578625842150277	tunis	0.101878768742	2017-06-03 09:42:27
1008279892518211_1577625745583620	sidiBouzid	0.149782796775	2017-06-02 11:56:54
1008279892518211_1577894042223457	tunis	0.093644950099	2017-06-02 17:15:54
1008279892518211_1575711042441757	tunis	0.151411015402	2017-05-31 15:00:58
1008279892518211_1577329168946611	tunis	0.0878987393604	2017-06-02 04:01:05
1008279892518211_1576554339024094	sousse	0.107234314191	2017-06-01 10:59:56
1008279892518211_1576635365682658	sousse	0.0951466403858	2017-06-01 13:23:06
1008279892518211_1575957219083806	monastir	0.100738862333	2017-05-31 19:21:28
1008279892518211_1575618499117678	tunis	0.0880924661743	2017-05-31 13:00:17
1008279892518211_1575692409110287	tunis	0.0876588698522	2017-05-31 14:40:08
1008279892518211_1575600535786141	tunis	0.0876475630439	2017-05-31 12:27:56
1008279892518211_1572893286056866	tunis	0.13779178884	2017-05-28 18:05:40
1008279892518211_1573100756036119	tunis	0.113679794808	2017-05-28 22:23:37
1008279892518211_1570897172923144	tunis	0.100479989545	2017-05-26 20:58:49
1008279892518211_1572052146140980	ariana	0.0889173900258	2017-05-27 21:57:36
1008279892518211_1571631972849664	tunis	0.088986611948	2017-05-27 13:29:42
1008279892518211_1571725612840300	tunis	0.0875987634325	2017-05-27 15:32:06
1008279892518211_1569459009733627	tunis	0.123588108462	2017-05-25 14:45:23
1008279892518211_1570955196250675	tunis	0.0876231848154	2017-05-26 22:00:31
1008279892518211_1567077756638419	tunis	0.0923725929429	2017-05-23 10:32:01
1008279892518211_1566694060010122	tunis	0.0868639917331	2017-05-23 00:39:57
1008279892518211_1566001546746040	tunis	0.0924683303259	2017-05-22 08:12:25
1008279892518211_1566121580067370	tataouine	0.0872973269632	2017-05-22 12:08:13
1008279892518211_1564061063606755	tunis	0.281174853096	2017-05-20 11:06:41
1008279892518211_1565681576778037	tunis	0.0878522358681	2017-05-22 00:22:42
1008279892518211_1564197430259785	monastir	0.0892900182472	2017-05-20 14:56:40
1008279892518211_1561165960562932	tunis	0.115638095375	2017-05-17 17:38:26
1008279892518211_1561495537196641	tunis	0.0876875219183	2017-05-18 01:58:04
1008279892518211_1561453757200819	tunis	0.0858613760095	2017-05-18 00:31:06
1008279892518211_1561271407219054	tunis	0.085882883792	2017-05-17 19:54:57
1008279892518211_1560875370591991	tunis	0.0908636089929	2017-05-17 11:07:13
1008279892518211_1560897103923151	tunis	0.104793628783	2017-05-17 11:53:33
1008279892518211_1559969544015907	sousse	0.110320305132	2017-05-16 14:11:59
1008279892518211_1560274687318726	tunis	0.088336428427	2017-05-16 21:45:28
1008279892518211_1559271134085748	tunis	0.122566496453	2017-05-15 20:39:30
1008279892518211_1559418374071024	sfax	0.127624035016	2017-05-16 00:10:59
1008279892518211_1559975167348678	tunis	0.102861953854	2017-05-16 14:19:09
1008279892518211_1559971594015702	tunis	0.0855501013842	2017-05-16 14:14:31
1008279892518211_1559032804109581	tunis	0.0867717552083	2017-05-15 15:30:00
1008279892518211_1556058961073632	tunis	0.0950076166902	2017-05-12 21:04:02
1008279892518211_1557256774287184	tunis	0.0856471701885	2017-05-13 21:15:26
1008279892518211_1557159634296898	tunis	0.101682684409	2017-05-13 19:17:51
1008279892518211_1556716747674520	tunis	0.0880780181023	2017-05-13 12:29:24
1008279892518211_1556242861055242	bizert	0.0851562094022	2017-05-13 00:41:29
1008279892518211_1554069474605914	sousse	0.124019602967	2017-05-11 08:11:50
1008279892518211_1551719191507609	tunis	0.104920050253	2017-05-08 22:17:07
1008279892518211_1555240334488828	sousse	0.0885986224034	2017-05-12 05:54:21
1008279892518211_1553783287967866	tunis	0.11178920174	2017-05-11 00:52:02
1008279892518211_1553546607991534	tunis	0.121283234274	2017-05-10 19:24:21
1008279892518211_1553030371376491	sousse	0.0924099038705	2017-05-10 08:14:11
1008279892518211_1551357598210435	tunis	0.115662177932	2017-05-08 13:51:05
1008279892518211_1553719861307542	bizert	0.0848578302135	2017-05-10 23:20:26
1008279892518211_1553701397976055	tunis	0.0852397609412	2017-05-10 23:08:21
1008279892518211_1551196688226526	sousse	0.0984696305763	2017-05-08 08:12:48
1008279892518211_1551533894859472	bizert	0.0854655410969	2017-05-08 17:33:33
1008279892518211_1551530401526488	bizert	0.0871823398965	2017-05-08 17:29:08
1008279892518211_1551526684860193	bizert	0.0847950867572	2017-05-08 17:24:12
1008279892518211_1551200661559462	mahdia	0.0866684938164	2017-05-08 08:18:39
1008279892518211_1550444068301788	tunis	0.109576441583	2017-05-07 12:54:35
1008279892518211_1550795581599970	sousse	0.0949787732622	2017-05-07 21:10:12
1008279892518211_1550797044933157	bizert	0.084826805821	2017-05-07 21:12:12
1008279892518211_1548694038476791	tunis	0.12742729937	2017-05-05 16:09:43
1008279892518211_1550498091629719	ariana	0.0864196644087	2017-05-07 14:17:54
1008279892518211_1549543948391800	tunis	0.0981436926218	2017-05-06 13:14:17
1008279892518211_1549629641716564	ariana	0.0909803268143	2017-05-06 15:09:36
1008279892518211_1547523331927195	sousse	0.193961239971	2017-05-04 08:15:29
1008279892518211_1548507738495421	ariana	0.0911205959939	2017-05-05 11:14:53
1008279892518211_1547531765259685	tunis	0.122520673311	2017-05-04 08:35:58
1008279892518211_1546089798737215	tunis	0.305221983302	2017-05-02 21:49:55
1008279892518211_1543265859019609	sousse	0.144864704333	2017-04-30 11:54:53
1008279892518211_1546165342062994	tunis	0.0994192321112	2017-05-02 22:40:16
1008279892518211_1547022485310613	tunis	0.0840211680651	2017-05-03 19:30:30
1008279892518211_1546560202023508	sousse	0.0929715307876	2017-05-03 08:21:36
1008279892518211_1546201652059363	bizert	0.0843847345591	2017-05-02 23:19:01
1008279892518211_1544336605579201	sousse	0.0965153331051	2017-05-01 11:49:28
1008279892518211_1545675342111994	ariana	0.0895722760857	2017-05-02 13:46:20
1008279892518211_1545658662113662	tunis	0.0839112676995	2017-05-02 13:17:55
1008279892518211_1544240295588832	beja	0.107430540674	2017-05-01 08:46:00
1008279892518211_1545465615466300	sfax	0.0838425470074	2017-05-02 08:42:03
1008279892518211_1543750705637791	kef	0.0862795371876	2017-04-30 19:55:24
1008279892518211_1544926455520216	tunis	0.0837456875866	2017-05-01 22:37:11
1008279892518211_1542503009095894	tunis	0.129712568094	2017-04-29 19:11:52
1008279892518211_1544247755588086	sousse	0.0864902959083	2017-05-01 08:59:04
1008279892518211_1542681982411330	tunis	0.0863621742809	2017-04-29 23:06:28
1008279892518211_1544577755555086	tunis	0.0843370527922	2017-05-01 17:00:15
1008279892518211_1544562512223277	ariana	0.0861750340872	2017-05-01 16:50:37
1008279892518211_1544240282255500	tunis	0.0872823303478	2017-05-01 08:45:59
1008279892518211_1544195295593332	manouba	0.101641553563	2017-05-01 07:08:09
1008279892518211_1543482242331304	tunis	0.0965100897101	2017-04-30 15:32:33
1008279892518211_1542326095780252	tunis	0.0856662797959	2017-04-29 16:20:31
1008279892518211_1543242905688571	tunis	0.0911070126554	2017-04-30 11:37:46
1008279892518211_1539648732714655	tunis	0.129170736898	2017-04-26 23:55:35
1008279892518211_1543333349012860	tunis	0.0905324259391	2017-04-30 12:49:27
1008279892518211_1542010169145178	tunis	0.121606086144	2017-04-29 11:07:46
1008279892518211_1542597372419791	tunis	0.0871181003499	2017-04-29 21:16:39
1008279892518211_1540465965966265	tataouine	0.0920367711623	2017-04-27 21:27:54
1008279892518211_1541572745855587	tunis	0.0834736776821	2017-04-29 00:01:35
1008279892518211_1540469999299195	tunis	0.0967435669336	2017-04-27 21:33:32
1008279892518211_1540912789254916	sousse	0.107913330802	2017-04-28 08:39:57
1008279892518211_1540168192662709	kef	0.0832147123414	2017-04-27 15:08:59
1008279892518211_1540037182675810	ariana	0.0845399594403	2017-04-27 11:44:01
1008279892518211_1538422976170564	tunis	0.143782920902	2017-04-25 18:39:53
1008279892518211_1537120662967462	sfax	0.0876909118945	2017-04-24 11:04:49
1008279892518211_1536426276370234	sfax	0.124327043956	2017-04-23 16:43:18
1008279892518211_1537965389549656	tunis	0.083621090864	2017-04-25 07:19:48
1008279892518211_1536874969658698	tunis	0.094331373601	2017-04-24 03:35:29
1008279892518211_1537501516262710	tunis	0.0860379627951	2017-04-24 20:30:10
1008279892518211_1536689903010538	zaghouan	0.103647114801	2017-04-23 22:42:20
1008279892518211_1536220563057472	sousse	0.24212955341	2017-04-23 11:49:27
1008279892518211_1537038249642370	sousse	0.0872125565606	2017-04-24 08:30:06
1008279892518211_1536136549732540	tunis	0.107285911373	2017-04-23 09:29:19
1008279892518211_1534104339935761	tunis	0.122902299579	2017-04-21 09:44:17
1008279892518211_1534393323240196	tunis	0.10481891315	2017-04-21 15:16:22
1008279892518211_1534441806568681	tunis	0.158715857187	2017-04-21 16:17:54
1008279892518211_1535689796443882	tunis	0.0827223636469	2017-04-22 21:37:10
1008279892518211_1531919843487544	tunis	0.35819913466	2017-04-19 09:17:15
1008279892518211_1534228533256675	ariana	0.0850430779453	2017-04-21 12:50:49
1008279892518211_1534268389919356	tunis	0.0870122883484	2017-04-21 13:31:21
1008279892518211_1534511673228361	tunis	0.0857155244427	2017-04-21 17:30:59
1008279892518211_1531100666902795	tunis	0.120155562095	2017-04-18 15:53:11
1008279892518211_1533710476641814	bizert	0.0825343234286	2017-04-21 00:10:58
1008279892518211_1533630833316445	benArous	0.0824788781154	2017-04-20 22:10:19
1008279892518211_1532715063408022	tunis	0.0856911498211	2017-04-20 00:13:38
1008279892518211_1532792293400299	kef	0.0834578587631	2017-04-20 02:06:14
1008279892518211_1531116053567923	tunis	0.0905936840068	2017-04-18 16:10:47
1008279892518211_1532143460131849	tunis	0.08526222255	2017-04-19 13:10:49
1008279892518211_1531478180198377	bizert	0.0834899247267	2017-04-18 23:18:44
1008279892518211_1531470660199129	tunis	0.0825119500465	2017-04-18 23:07:52
1008279892518211_1531335290212666	tunis	0.0821785246542	2017-04-18 20:26:11
1008279892518211_1524660547546807	tunis	0.0827674209689	2017-04-12 23:32:08
1008279892518211_1527970067215855	tunis	0.0915387935024	2017-04-16 02:50:32
1008279892518211_1527217400624455	sousse	0.0950608982233	2017-04-15 09:02:55
1008279892518211_1526102180735977	tunis	0.107537761711	2017-04-14 08:32:34
1008279892518211_1527489787263883	tunis	0.0880984855408	2017-04-15 15:37:22
1008279892518211_1526556050690590	tunis	0.0907024983051	2017-04-14 18:20:25
1008279892518211_1527364700609725	tunis	0.0836403475083	2017-04-15 13:10:03
1008279892518211_1525385114141017	tunis	0.136111602948	2017-04-13 17:09:23
1008279892518211_1524693944210134	tunis	0.118612281868	2017-04-13 00:23:04
1008279892518211_1523457837667078	tunis	0.0934148014195	2017-04-11 20:11:27
1008279892518211_1524668220879373	tunis	0.0817942748173	2017-04-12 23:43:29
1008279892518211_1524593644220164	ariana	0.0834589333429	2017-04-12 22:04:46
1008279892518211_1524473744232154	tunis	0.0833407596438	2017-04-12 19:37:10
1008279892518211_1523140514365477	manouba	0.0812430427385	2017-04-11 14:56:05
1008279892518211_1522257431120452	tunis	0.0990930342021	2017-04-10 18:49:33
1008279892518211_1522105441135651	manouba	0.100708274675	2017-04-10 15:52:58
1008279892518211_1522990274380501	tunis	0.0815746202193	2017-04-11 11:27:25
1008279892518211_1522882311057964	tunis	0.112960161025	2017-04-11 08:26:16
1008279892518211_1520754807937381	tunis	0.102259243688	2017-04-09 10:22:32
1008279892518211_1509444665735062	kairouan	0.152594650552	2017-03-30 14:55:04
1008279892518211_1522334217779440	sousse	0.0928980739307	2017-04-10 20:38:24
1008279892518211_1522203327792529	bizert	0.0838215728256	2017-04-10 17:50:16
1008279892518211_1520930811253114	tozeur	0.084806709983	2017-04-09 13:25:36
1008279892518211_1522171447795717	tunis	0.0843605696836	2017-04-10 17:08:35
1008279892518211_1520769807935881	tunis	0.0846772906137	2017-04-09 10:36:16
1008279892518211_1521882524491276	tunis	0.0811878549957	2017-04-10 10:35:35
1008279892518211_1518675721478623	tunis	0.123832849543	2017-04-07 16:29:03
1008279892518211_1521424541203741	bizert	0.0843123155672	2017-04-09 22:57:20
1008279892518211_1521419834537545	bizert	0.0835479230765	2017-04-09 22:50:31
1008279892518211_1521408204538708	tunis	0.0810357484017	2017-04-09 22:32:23
1008279892518211_1521405914538937	tunis	0.0811257488016	2017-04-09 22:29:26
1008279892518211_1519487391397456	zaghouan	0.17733374399	2017-04-08 09:18:21
1008279892518211_1519633251382870	benArous	0.0968791489133	2017-04-08 11:59:46
1008279892518211_1513969305282598	tunis	0.232570021411	2017-04-03 16:07:26
1008279892518211_1518644134815115	tunis	0.0928642396521	2017-04-07 15:48:34
1008279892518211_1516008648411997	tunis	0.200623047194	2017-04-05 13:45:30
1008279892518211_1515024418510420	tunis	0.0845819574449	2017-04-04 16:51:47
1008279892518211_1514697971876398	tunis	0.080755828028	2017-04-04 08:50:57
1008279892518211_1514420078570854	tunis	0.0811587313077	2017-04-04 01:30:03
1008279892518211_1513158048697057	tunis	0.0957663967091	2017-04-02 21:55:52
1008279892518211_1511423535537175	tunis	0.13358659525	2017-04-01 08:29:29
1008279892518211_1511038685575660	bizert	0.081055496478	2017-04-01 00:24:25
1008279892518211_1510932025586326	tunis	0.0807282348577	2017-03-31 21:51:58
1008279892518211_1510918532254342	tunis	0.0818967193298	2017-03-31 21:31:28
1008279892518211_1510692628943599	tunis	0.079900912332	2017-03-31 17:23:48
1008279892518211_1510427175636811	ariana	0.0844107019805	2017-03-31 12:29:36
1008279892518211_1510411252305070	tunis	0.0896169429294	2017-03-31 12:12:16
1008279892518211_1507566165922912	tunis	0.132756008431	2017-03-28 15:32:44
1008279892518211_1508735199139342	sousse	0.0841368761157	2017-03-29 20:11:54
1008279892518211_1508763415803187	sousse	0.117705976722	2017-03-29 20:52:14
1008279892518211_1508897809123081	sousse	0.0908197418646	2017-03-29 23:40:39
1008279892518211_1508522115827317	sousse	0.0837832089113	2017-03-29 15:11:14
1008279892518211_1509391455740383	tunis	0.0832243701373	2017-03-30 13:27:39
1008279892518211_1508421265837402	tunis	0.0991357443291	2017-03-29 12:21:23
1008279892518211_1506622619350600	sousse	0.111450188605	2017-03-27 20:42:26
1008279892518211_1507892075890321	tunis	0.261313485306	2017-03-28 22:20:53
1008279892518211_1507976529215209	bizert	0.0996966556408	2017-03-29 00:13:53
1008279892518211_1507715789241283	tunis	0.0824230625625	2017-03-28 18:26:08
1008279892518211_1507954515884077	bizert	0.0801844725098	2017-03-28 23:37:03
1008279892518211_1506482942697901	sousse	0.0982745904168	2017-03-27 18:16:21
1008279892518211_1507870732559122	tunis	0.0795542942259	2017-03-28 21:51:07
1008279892518211_1507836505895878	sousse	0.0812923775772	2017-03-28 21:01:22
1008279892518211_1506634682682727	tunis	0.0846659780615	2017-03-27 20:54:19
1008279892518211_1506159639396898	tunis	0.0804337255974	2017-03-27 11:01:17
1008279892518211_1506065689406293	sousse	0.0992007026853	2017-03-27 08:30:42
1008279892518211_1496245500388312	manouba	0.125122655107	2017-03-19 08:11:55
1008279892518211_1505394072806788	tunis	0.0858746649709	2017-03-26 18:24:06
1008279892518211_1505022302843965	tunis	0.0950024389158	2017-03-26 11:00:48
1008279892518211_1505431152803080	tunis	0.0806484214115	2017-03-26 19:07:52
1008279892518211_1503881236291405	benArous	0.213682269988	2017-03-25 10:28:21
1008279892518211_1501709829841879	tunis	0.264893399974	2017-03-23 15:34:29
1008279892518211_1501626676516861	tunis	0.0892075841718	2017-03-23 14:03:38
1008279892518211_1503253719687490	bizert	0.0803118613178	2017-03-24 22:24:20
1008279892518211_1503246529688209	bizert	0.0792831160588	2017-03-24 22:17:51
1008279892518211_1502455189767343	tunis	0.108654468583	2017-03-24 07:29:38
1008279892518211_1495658787113650	tunis	0.133933372848	2017-03-18 19:26:23
1008279892518211_1497324410280421	sousse	0.0796868307778	2017-03-20 08:01:24
1008279892518211_1497245593621636	tunis	0.0787044090339	2017-03-20 05:31:34
1008279892518211_1496930783653117	tunis	0.0829523948082	2017-03-19 22:33:42
1008279892518211_1496819906997538	zaghouan	0.0803063537894	2017-03-19 20:17:47
1008279892518211_1496633617016167	kef	0.0848930618278	2017-03-19 16:33:44
1008279892518211_1496350330377829	sousse	0.0873871604084	2017-03-19 10:53:08
1008279892518211_1494469283899267	tunis	0.0840366746753	2017-03-17 18:04:47
1008279892518211_1496130237066505	tunis	0.0784100204644	2017-03-19 05:04:34
1008279892518211_1493597427319786	tunis	0.150811843735	2017-03-16 21:31:20
1008279892518211_1491954650817397	tunis	0.0798720970614	2017-03-15 13:22:40
1008279892518211_1493454397334089	tunis	0.0805107684699	2017-03-16 18:50:05
1008279892518211_1492915410721321	sousse	0.0996431093119	2017-03-16 07:15:59
1008279892518211_1492579630754899	tunis	0.0821752628257	2017-03-15 22:48:54
1008279892518211_1492563584089837	bizert	0.0780970796857	2017-03-15 22:30:24
1008279892518211_1492279840784878	tunis	0.0911945149725	2017-03-15 18:20:51
1008279892518211_1491722827507246	tunis	0.0827677511399	2017-03-15 08:14:58
1008279892518211_1492017727477756	tunis	0.0781346382649	2017-03-15 14:29:46
1008279892518211_1491363680876494	tunis	0.0905766407713	2017-03-15 00:41:02
1008279892518211_1491056104240585	tunis	0.111873069457	2017-03-14 17:50:43
1008279892518211_1490196884326507	sousse	0.0934866961409	2017-03-13 21:12:49
1008279892518211_1489772301035632	tunis	0.115802330061	2017-03-13 11:30:59
1008279892518211_1488640347815494	tunis	0.0833012131025	2017-03-12 10:21:08
1008279892518211_1488668041146058	tunis	0.0779638104847	2017-03-12 11:01:03
1008279892518211_1488575434488652	tunis	0.117050119949	2017-03-12 08:33:42
1008279892518211_1489174391095423	bizert	0.0779697169685	2017-03-12 21:26:29
1008279892518211_1488042887875240	tunis	0.0784956434446	2017-03-11 22:53:43
1008279892518211_1484383064907889	tunis	0.108503885436	2017-03-09 20:43:09
1008279892518211_1488806424465553	tunis	0.0814043848181	2017-03-12 14:22:12
1008279892518211_1487672444578951	gafsa	0.0839035574709	2017-03-11 17:24:35
1008279892518211_1488707024475493	tunis	0.0778906997991	2017-03-12 11:58:36
1008279892518211_1487120204634175	tunis	0.103761123027	2017-03-11 08:13:52
1008279892518211_1487473137932215	manouba	0.0935554399284	2017-03-11 14:24:52
1008279892518211_1480660298613499	tunis	0.0908166865821	2017-03-07 08:57:40
1008279892518211_1480781111934751	tunis	0.0770586037945	2017-03-07 12:08:28
1008279892518211_1479108288768700	tunis	0.0782451532218	2017-03-05 22:54:39
1008279892518211_1480230651989797	sousse	0.079032181077	2017-03-06 23:42:10
1008279892518211_1479608385385357	tunis	0.0890115952037	2017-03-06 10:45:47
1008279892518211_1479778615368334	ariana	0.0799163707532	2017-03-06 14:50:58
1008279892518211_1479706008708928	tunis	0.0894279825209	2017-03-06 13:19:21
1008279892518211_1477610532251809	tunis	0.209325238717	2017-03-04 16:34:54
1008279892518211_1477397322273130	gafsa	0.0994232567411	2017-03-04 12:55:45
1008279892518211_1477407982272064	benArous	0.103534486624	2017-03-04 13:09:13
1008279892518211_1478513518828177	tunis	0.0768524401821	2017-03-05 11:10:22
1008279892518211_1477737088905820	tunis	0.0900792992167	2017-03-04 18:52:56
1008279892518211_1478391618840367	tunis	0.0788933287441	2017-03-05 08:07:18
1008279892518211_1477843435561852	tunis	0.0819632723703	2017-03-04 20:55:27
1008279892518211_1477891382223724	tunis	0.0817891645439	2017-03-04 21:25:54
1008279892518211_1477840842228778	tunis	0.0823239501085	2017-03-04 20:51:52
1008279892518211_1477567565589439	tunis	0.0823806343018	2017-03-04 16:03:45
1008279892518211_1477891382223724	tunis	0.0817891645439	2017-03-04 21:25:54
1008279892518211_1477840842228778	tunis	0.0823239501085	2017-03-04 20:51:52
1008279892518211_1476569255689270	gafsa	0.1282387941	2017-03-03 19:50:16
1008279892518211_1476408965705299	tunis	0.0794075153259	2017-03-03 16:40:09
1008279892518211_1474520605894135	tunis	0.0979882351836	2017-03-01 19:49:49
1008279892518211_1474983625847833	tunis	0.0763315363043	2017-03-02 08:02:47
1008279892518211_1473978182615044	tunis	0.0771311356946	2017-03-01 08:45:49
1008279892518211_1473970089282520	tunis	0.082295685629	2017-03-01 08:33:49
1008279892518211_1472060366140159	tunis	0.255998017907	2017-02-27 19:29:37
1008279892518211_1474240035922192	tunis	0.07624313166	2017-03-01 14:49:09
1008279892518211_1472111706135025	beja	0.0809724090227	2017-02-27 20:30:35
1008279892518211_1472893762723486	tunis	0.0812483827047	2017-02-28 08:29:11
1008279892518211_1471679586178237	ariana	0.0970074426793	2017-02-27 11:02:28
1008279892518211_1471578949521634	tunis	0.0853518340587	2017-02-27 08:36:20
1008279892518211_1471149436231252	tunis	0.084546764346	2017-02-26 22:12:50
1008279892518211_1471172396228956	bizert	0.0820881467594	2017-02-26 22:38:27
1008279892518211_1470040043008858	tunis	0.0759424103481	2017-02-25 23:27:31
1008279892518211_1470713049608224	tunis	0.0821884907622	2017-02-26 13:37:34
1008279892518211_1470046639674865	tunis	0.0759644879908	2017-02-25 23:36:13
1008279892518211_1466619146684281	kairouan	0.17249507089	2017-02-22 22:44:17
1008279892518211_1469337846412411	beja	0.0825932639395	2017-02-25 08:21:37
1008279892518211_1468201519859377	zaghouan	0.0997098718134	2017-02-24 08:22:42
1008279892518211_1468388596507336	tunis	0.0761429895955	2017-02-24 13:41:37
1008279892518211_1467182846627911	gabes	0.0759794599299	2017-02-23 12:21:46
1008279892518211_1467852259894303	gafsa	0.0755522403419	2017-02-24 00:11:12
1008279892518211_1467560049923524	tunis	0.0873677204592	2017-02-23 19:17:25
1008279892518211_1466627190016810	bizert	0.0828744974876	2017-02-22 23:01:22
1008279892518211_1464821276864068	kairouan	0.109881989242	2017-02-21 13:45:13
1008279892518211_1467257546620441	tunis	0.0765486139463	2017-02-23 13:53:27
1008279892518211_1466257466720449	benArous	0.0880339207936	2017-02-22 16:35:08
1008279892518211_1466020336744162	sfax	0.0828720408394	2017-02-22 10:20:31
1008279892518211_1466475893365273	kef	0.0782676352263	2017-02-22 20:54:19
1008279892518211_1465223573490505	tunis	0.106925115907	2017-02-21 20:15:33
1008279892518211_1457581947588001	ariana	0.0879503892818	2017-02-15 20:59:04
1008279892518211_1463778563635006	sfax	0.0954523483645	2017-02-20 14:16:28
1008279892518211_1464627080216821	tunis	0.0773552920245	2017-02-21 08:42:41
1008279892518211_1462454060434123	sfax	0.157776054447	2017-02-19 16:40:18
1008279892518211_1460880980591431	nabeul	0.119777224476	2017-02-18 14:18:05
1008279892518211_1462046960474833	tunis	0.161606880168	2017-02-19 10:13:18
1008279892518211_1461986100480919	tunis	0.0971450154268	2017-02-19 09:27:58
1008279892518211_1460894843923378	tunis	0.0818796167465	2017-02-18 14:38:06
1008279892518211_1460780227268173	mahdia	0.165848194573	2017-02-18 11:50:55
1008279892518211_1460625280617001	tunis	0.0793786124844	2017-02-18 07:37:53
1008279892518211_1461038347242361	tunis	0.0757352793233	2017-02-18 17:06:31
1008279892518211_1458679230811606	kef	0.0971194134376	2017-02-16 20:16:08
1008279892518211_1459669920712537	tunis	0.0762691124261	2017-02-17 14:17:08
1008279892518211_1459570984055764	tunis	0.0750454555633	2017-02-17 12:23:26
1008279892518211_1459548494058013	tunis	0.0788479140726	2017-02-17 11:54:40
1008279892518211_1458727610806768	tunis	0.0800683551924	2017-02-16 21:06:57
1008279892518211_1459419377404258	nabeul	0.0801716435903	2017-02-17 09:03:16
1008279892518211_1459391397407056	tunis	0.0750842368358	2017-02-17 08:17:37
1008279892518211_1457772450902284	tataouine	0.0965574191105	2017-02-16 00:48:39
1008279892518211_1458140460865483	tunis	0.0779154404738	2017-02-16 09:17:10
1008279892518211_1455126177833578	mahdia	0.0819997225879	2017-02-13 14:32:34
1008279892518211_1453088611370668	tunis	0.105997260443	2017-02-11 10:20:15
1008279892518211_1454948584518004	tunis	0.0748862787903	2017-02-13 09:16:50
1008279892518211_1452365114776351	nabeul	0.074335515312	2017-02-10 17:26:37
1008279892518211_1449829941696535	tozeur	0.115087537338	2017-02-08 00:48:35
1008279892518211_1450196174993245	tunis	0.0914141216392	2017-02-08 08:38:40
1008279892518211_1448032701876259	tunis	0.0793900769282	2017-02-06 13:12:33
1008279892518211_1448489025163960	sousse	0.0757622369225	2017-02-06 21:20:25
1008279892518211_1448626775150185	tunis	0.0842613333201	2017-02-07 00:30:25
1008279892518211_1448033031876226	tunis	0.0781511806516	2017-02-06 13:13:22
1008279892518211_1446974411982088	tunis	0.0862381097803	2017-02-05 10:42:03
1008279892518211_1445168288829367	tunis	0.0779494058829	2017-02-03 18:56:58
1008279892518211_1441799552499574	tunis	0.0906559940328	2017-01-31 22:11:02
1008279892518211_1443516158994580	tunis	0.0785684715047	2017-02-02 11:44:38
1008279892518211_1443939782285551	sousse	0.0798478002043	2017-02-02 19:45:47
1008279892518211_1444987588847437	ariana	0.0796007009941	2017-02-03 14:54:26
1008279892518211_1438432922836237	zaghouan	0.0742323722135	2017-01-28 21:24:17
1008279892518211_1437974286215434	tunis	0.0731587959707	2017-01-28 14:56:21
1008279892518211_1437939649552231	kef	0.072523652367	2017-01-28 14:02:38
1008279892518211_1437373706275492	sousse	0.0750403134289	2017-01-27 23:42:57
1008279892518211_1436195489726647	tunis	0.106892154886	2017-01-26 21:42:52
1008279892518211_1435729873106542	tunis	0.142108845484	2017-01-26 10:24:23
1008279892518211_1436637239682472	tunis	0.0722305880893	2017-01-27 07:18:58
1008279892518211_1435805463098983	tunis	0.0723499481079	2017-01-26 12:51:54
1008279892518211_1435259723153557	tunis	0.0730541044471	2017-01-26 00:28:09
1008279892518211_1425905714088958	tunis	0.072261217437	2017-01-17 22:23:15
1008279892518211_1433388783340651	kef	0.0719397913234	2017-01-24 16:06:48
1008279892518211_1429417707071092	jendouba	0.140268757694	2017-01-21 13:51:21
1008279892518211_1430852606927602	tunis	0.0729420712094	2017-01-22 22:14:02
1008279892518211_1430243933655136	tunis	0.0839128939312	2017-01-22 09:02:24
1008279892518211_1430616360284560	kef	0.0720021233206	2017-01-22 16:57:43
1008279892518211_1429407780405418	kef	0.0810669665027	2017-01-21 13:32:40
1008279892518211_1429695627043300	gafsa	0.0719309172991	2017-01-21 20:04:16
1008279892518211_1429616977051165	tunis	0.0798072039959	2017-01-21 18:18:46
1008279892518211_1427829283896601	tunis	0.09230420373	2017-01-19 21:31:22
1008279892518211_1427475063932023	tunis	0.0762757571626	2017-01-19 12:29:55
1008279892518211_1427898980556298	tunis	0.0750299927131	2017-01-19 23:13:18
1008279892518211_1426523730693823	tunis	0.0774667674207	2017-01-18 17:13:34
1008279892518211_1425437044135825	kef	0.0788900864379	2017-01-17 09:27:08
1008279892518211_1424947774184752	tunis	0.0783242893332	2017-01-16 20:51:38
1008279892518211_1424744354205094	tunis	0.0785421176537	2017-01-16 15:50:16
1008279892518211_1424743694205160	kef	0.0718994252789	2017-01-16 15:49:04
1008279892518211_1420671041279092	tunis	0.0749919030407	2017-01-12 13:26:57
1008279892518211_1423068931039303	sousse	0.122592781318	2017-01-15 00:03:38
