type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place
video	post_user_1008279892518211	1008279892518211_1602908909721970	https://www.facebook.com/1008279892518211/posts/1602908909721970	محيط مسرح الهواء الطلق ببنزرت: لا حلول مأمولة  العد التنازلي لمهرجان بنزرت الدولي إقترب على الإنتهاء، زوار مدينة بنزرت ستأتي من كل الجهات و ستنبهر ببشاعة المشهد و المتسبّب فيه جرّارات النقل لحساب الغير. #normalhakka	https://external.xx.fbcdn.net/safe_image.php?d=AQBi106JdFQfdHsE&w=130&h=130&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FzJovKbVEtqk%2Fhqdefault.jpg&cfs=1&_nc_hash=AQAhvKlrmCmzNysT	https://external.xx.fbcdn.net/safe_image.php?d=AQB4LccKB9o6CJsS&w=480&h=360&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FzJovKbVEtqk%2Fhqdefault.jpg&crop&_nc_hash=AQCpqzKEU4HxS0En	https://youtu.be/zJovKbVEtqk	youtu.be	2017-06-25T00:15:20+0000	1498349720	2017-06-25 02:15:20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bizert
photo	post_user_1008279892518211	1008279892518211_1602905079722353	https://www.facebook.com/1008279892518211/posts/1602905079722353	هذه في حد ذاتها ما يلزمهاش شرطة بيئيّة فقط، كافة الأصناف من شرطة بلدية إلى شرطة عدليّة إلى شرطة سياحيّة إلى شرطة الأخلاق الحميدة و شوف تتفض و إلاّ لا! إعتداء على الرصيف، تعمّد إلقاء النفايات على قارعة الطريق و عدم توفير حاوية لذلك و غيره من المخالفات الّتي صراحة تركتنا في حالة ذهول #normalhakka  صورة: أشرف الدبوكي	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19399266_450274168673084_2556293946233939286_n.jpg?oh=9ab3941e57d4830bf115313cac7bf187&oe=5A4C5D5E	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/19399266_450274168673084_2556293946233939286_n.jpg?oh=0a2757313406b769c42d51b65f7c6201&oe=5A4C3E9F	https://www.facebook.com/442871176080050/photos/a.444549329245568.1073741828.442871176080050/450274168673084/?type=3	facebook.com	2017-06-25T00:09:30+0000	1498349370	2017-06-25 02:09:30	3	0	3	1	4	0	0	0	0	0	3	0	0	0	0	0	0	kef
photo	post_user_1008279892518211	1008279892518211_1602900736389454	https://www.facebook.com/1008279892518211/posts/1602900736389454	نفايات التونسي في شهر رمضان! كل الشهوات موجودة، حتّى من قوارير الخمر و علب الجعة و ربّما ما خفي أعظم!!! نعم هذه هي حالة بنزرت أيّام رمضان... #normalhakka	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19429751_450269262006908_7086269551128721278_n.png?oh=53e781ac7fb080e5b1b6a1e0be8dea65&oe=5A1A9DE9	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19429751_450269262006908_7086269551128721278_n.png?oh=65982cadf8367d2b2f65f16c5923246d&oe=5A557A16	https://www.facebook.com/442871176080050/photos/a.444549329245568.1073741828.442871176080050/450269262006908/?type=3	facebook.com	2017-06-25T00:03:16+0000	1498348996	2017-06-25 02:03:16	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1602896999723161	https://www.facebook.com/1008279892518211/posts/1602896999723161	زعمة Fatalesعاملة صولد؟؟؟ البرفان على دينار يا مادام!!! للأسف هذه حالة بنزرت أواخر أيّام رمضان! متى يتوقّف هذا النزيف؟  صورة: مهدي بن راضية	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19396950_450264615340706_1723205004629052891_n.jpg?oh=17f03d2587f41e407414d08f4bda635b&oe=5A5144C3	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19396950_450264615340706_1723205004629052891_n.jpg?oh=fe82dca982009d4061cc5b81b3e872d9&oe=5A589A3C	https://www.facebook.com/442871176080050/photos/a.444549329245568.1073741828.442871176080050/450264615340706/?type=3	facebook.com	2017-06-24T23:58:24+0000	1498348704	2017-06-25 01:58:24	3	0	3	1	4	0	0	0	0	0	3	0	0	0	0	0	0	bizert
photo	post_user_1008279892518211	1008279892518211_1602579703088224	https://www.facebook.com/1008279892518211/posts/1602579703088224	Sami Elfeki shared ‎تونس حرة حرة و التجمع على بره‎ s photo to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18671101_1567653506578532_3265869975691920141_n.jpg?oh=5ae1d41cc730a9300ebd3798d022f154&oe=5A189C8D	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18671101_1567653506578532_3265869975691920141_n.jpg?oh=fb3966ae2df43b79c106e665ba578155&oe=5A12F098	https://www.facebook.com/TunisHorraHorra/photos/a.499633873380506.118727.499610070049553/1567653506578532/?type=3	facebook.com	2017-06-24T17:31:46+0000	1498325506	2017-06-24 19:31:46	0	1	1	1	3	1	1	0	0	0	0	0	0	0	0	1	0	tunis
photo	post_user_1008279892518211	1008279892518211_1602211816458346	https://www.facebook.com/1008279892518211/posts/1602211816458346	A sfax ..aujourd hui a 6h du matin ...le camion municipal jette ses ordures dans le canal ...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19398995_10212842459487127_1684763579061757442_n.jpg?oh=d1f5a57498d9ebdfc12aaf4a4612e36c&oe=5A5AA694	https://scontent.xx.fbcdn.net/v/t1.0-9/19398995_10212842459487127_1684763579061757442_n.jpg?oh=15d4f694e7f13fc517a4751e2e945e25&oe=5A14E372	https://www.facebook.com/photo.php?fbid=10212842459487127&set=gm.1602211816458346&type=3	facebook.com	2017-06-24T10:00:08+0000	1498298408	2017-06-24 12:00:08	51	31	160	173	364	31	27	4	25	0	51	2	26	1	6	73	0	sfax
photo	post_user_1008279892518211	1008279892518211_1602836293062565	https://www.facebook.com/1008279892518211/posts/1602836293062565	صرخة ليلة عيد من حي الغزالةاريانة  غريب من سكان حي الغزالة .. والي أريانة سكون سكوت على الزباله الموجودة بنهج الحبيب بورقيبة مقابل تليكوم مقابل الجامع في اتجاه نهج صدر بعل روايح جيفة زبلة البلاد الكل تتجمع في ثلاثة حاويات و بيت بنيت من حديد طولة مليانة بالبول و الخ.........ء و الجيفة منظر مريع و مقزز غير موجود في حتى مكان و لا زمان. و الغريب انه لم يتحرك  ساكن للمارة و الجيران و كأنهم ينعمون بهذه الروايح و المنظر المريع لزبلة مكدسة. ????Winou trottoir????	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19399664_226358451209821_6788495805511145502_n.jpg?oh=6affe957a260edfb37c230241ea1b4b8&oe=5A16BB84	https://scontent.xx.fbcdn.net/v/t1.0-9/19399664_226358451209821_6788495805511145502_n.jpg?oh=703c74243375168969c3d8e4a247163e&oe=5A1DC119	https://www.facebook.com/photo.php?fbid=226358451209821&set=gm.1602836293062565&type=3	facebook.com	2017-06-24T22:52:40+0000	1498344760	2017-06-25 00:52:40	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	ariana
status	post_user_1008279892518211	1008279892518211_1602219049790956	https://www.facebook.com/1008279892518211/posts/1602219049790956	ويني الشّرطة البيئيّة متاعك يا سي رياض المؤخّر صفاقس عايشة في القذارة ناس تتنفّس في السّياب و الزبل... حاسبوهم هالجرذان و يزّيو من الخوف من الإتّحاد.  Riadh Mouakhar Riadh Mouakhar - رياض المؤخر					2017-06-24T10:12:06+0000	1498299126	2017-06-24 12:12:06	2	2	5	0	7	2	2	0	1	0	2	0	0	0	0	3	0	sfax
photo	post_user_1008279892518211	1008279892518211_1601474613198733	https://www.facebook.com/1008279892518211/posts/1601474613198733	أتمنى الشفاء العاجل لاعوان الامن .. السخط على الهمجية و العصبية .. ما هذا التهور .. على المجتمع و على الامن و على المرفق العام .. طباع وحشية لا تليق بتونس اليوم	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19399299_1677837435576959_6745510809132960433_n.jpg?oh=4639163f8807fe5e2a918a2ad9d9261d&oe=5A5DB8AD	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19399299_1677837435576959_6745510809132960433_n.jpg?oh=6e85b7357eab1ed99a1ae95cb1cb4617&oe=5A5173B8	https://www.facebook.com/ministere.interieur.tunisie/photos/a.1677837342243635.1073742321.192600677433983/1677837435576959/?type=3	facebook.com	2017-06-23T16:49:38+0000	1498236578	2017-06-23 18:49:38	17	13	29	3	45	13	13	0	10	0	16	0	0	0	5	7	0	tunis
photo	post_user_1008279892518211	1008279892518211_1601155846563943	https://www.facebook.com/1008279892518211/posts/1601155846563943	هل يعقل هذا ؟؟؟ اليوم وسط مدينة القيروان مع العلم ان الاماكن متوفرة للوقوف	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19396885_10202958060908392_7482363724593854827_n.jpg?oh=d69e3af313e2eee8b55eb6bbbce87aaf&oe=5A5F4074	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19396885_10202958060908392_7482363724593854827_n.jpg?oh=61759bb9866cb8bbf432366123d7d611&oe=5A463E79	https://www.facebook.com/photo.php?fbid=10202958060908392&set=gm.1601155846563943&type=3	facebook.com	2017-06-23T09:40:15+0000	1498210815	2017-06-23 11:40:15	5	1	6	2	9	1	1	0	0	0	5	0	0	0	0	0	0	kairouan
photo	post_user_1008279892518211	1008279892518211_1598635626815965	https://www.facebook.com/1008279892518211/posts/1598635626815965	حملة بجهة المركز العمراني قام بها أعوان الشرطة البيئية بقيادة رئيس الفريق عبد السلام العلوشي  على المقاهي و بائعي الفواكه الجافة أسفرت عنها الإطاحة بياغورت نوع دليس منتهي الصلوحية تاريخها 10 جوان 2017 حيث أن الصانعة بالمقهى إدعت أنها إقتنت الياغورت من محل بجهة برج الوزير مع العثور على زبدة متعفنة  وسط علبة في مقهى معروف بالجهة .  برااااافوا للفريق الليلي لشرطة البيئية بتونس العاصمة.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19260714_667162400151681_1984796880417872129_n.jpg?oh=96ad901c9fa5d0799168d7d3197aaa30&oe=5A510ABF	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19260714_667162400151681_1984796880417872129_n.jpg?oh=d3a83fd57b58ee47f97b5675e762222f&oe=5A1C7F40	https://www.facebook.com/photo.php?fbid=667162400151681&set=gm.1598635626815965&type=3	facebook.com	2017-06-21T00:39:42+0000	1498005582	2017-06-21 02:39:42	108	91	122	14	227	90	35	55	62	0	103	2	5	1	2	4	0	tunis
photo	post_user_1008279892518211	1008279892518211_1600347703311424	https://www.facebook.com/1008279892518211/posts/1600347703311424	Mouldi Chaabani shared ‎رصد التونسية 2‎ s photo to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19399234_1429957790421701_6277136795542724997_n.png?oh=330c4a6b19a7277d18428b0a719dd638&oe=5A4D4BA5	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19399234_1429957790421701_6277136795542724997_n.png?oh=676e962b1f744bd96a2a7eebf20396c3&oe=5A17B5B0	https://www.facebook.com/RassdTunisia2/photos/a.1135193403231476.1073741827.1135187166565433/1429957790421701/?type=3	facebook.com	2017-06-22T15:24:53+0000	1498145093	2017-06-22 17:24:53	23	5	39	22	66	5	5	0	0	0	23	0	4	0	2	10	0	tunis
status	post_user_1008279892518211	1008279892518211_1600770793269115	https://www.facebook.com/1008279892518211/posts/1600770793269115	C est avec le civisme de sa population qu on juge une nation;  A peine installée   I LOVE TUNIS   a été vandalisée par de graffitis .  A croire que le tunisien n aime pas son Pays					2017-06-22T23:49:02+0000	1498175342	2017-06-23 01:49:02	4	6	4	3	13	5	3	2	6	0	4	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1600397426639785	https://www.facebook.com/1008279892518211/posts/1600397426639785	مطار تونس قرطاج للخضر الطازجة.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19399045_1713166502322176_8967397093851953997_n.jpg?oh=c056cfc3a6acb7b6c97d3bd17bd7c0df&oe=5A5580C7	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19399045_1713166502322176_8967397093851953997_n.jpg?oh=c2499d0ae81c4807e9140e83318b5a2c&oe=5A1A34D2	https://www.facebook.com/photo.php?fbid=1713166502322176&set=gm.1600397426639785&type=3	facebook.com	2017-06-22T16:22:14+0000	1498148534	2017-06-22 18:22:14	9	6	20	0	26	5	3	2	2	0	9	0	2	4	0	5	0	tunis
photo	post_user_1008279892518211	1008279892518211_1599843020028559	https://www.facebook.com/1008279892518211/posts/1599843020028559	صورة جماعية تشمل أعوان الشرطة البيئية و رئيس فرقة الطريق العمومي بباب سويقة و السيد رئيس فرقة الأمن السياحي بتونس العاصمة و ذلك في إطار حملة تحسيسية و توعوية  على بائعي الحلويات و المنتصبين الغير المرخص لهم من قبل السلط المعنية  في الأسواق بالمدينة العتيقة .	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19399618_667684413432813_8503769707898441668_n.jpg?oh=bb897c2faf9adb61123ee4eeef61d508&oe=5A5D200E	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19399618_667684413432813_8503769707898441668_n.jpg?oh=3ec971c996c93e59c4d050208be244e6&oe=5A53BAF1	https://www.facebook.com/photo.php?fbid=667684413432813&set=gm.1599843020028559&type=3	facebook.com	2017-06-22T02:59:37+0000	1498100377	2017-06-22 04:59:37	15	2	15	0	17	2	1	1	1	0	15	0	0	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1600036856675842	https://www.facebook.com/1008279892518211/posts/1600036856675842	Au sein du département des objets d art du musée du Louvre  se trouve exposée  dans la salle 79  au premier étage de l aile Richelieu  une œuvre superbement façonnée  qui témoigne de la bonne entente et de l excellence des relations diplomatiques entre Louis-Philippe Ier  roi des Français de 1830 à 1848  et Ahmed Bey Ier (1837-1855)  dixième représentant de la dynastie des Husseinites (1705-1957)  qui aspira  durant son règne  à moderniser la Régence de Tunis. Ses réformes inclurent la réorganisation de l armée beylicale  la création de l école polytechnique du Bardo  en mars 1840  et l abolition de l’esclavage par le décret du 23 janvier 1846.  Appartenant à la lignée des Orléans  branche cadette de la dynastie des Bourbons  Louis-Philippe reçut la visite officielle du Bey de Tunis aux mois de novembre et de décembre 1846. Accueilli avec faste au palais des Tuileries  Ahmed Bey découvrit les monuments et les lieux les plus renommés de Paris et de ses environs  à l instar de l’hôtel des Invalides  de la Bibliothèque nationale  de la prestigieuse manufacture de Sèvres et du célèbre château de Versailles. Parmi les cadeaux diplomatiques du souverain français à son hôte tunisien  figue un splendide guéridon  offert le 9 décembre 1846.  Celui-ci  dénommé  guéridon des vues du bord de Seine   fut réalisé  entre 1841 et 1843  par Jean-Baptiste Gabriel Langlacé. Meuble luxueux  fabriqué à la manufacture de Sèvres  il fut  au regard de sa grande qualité d exécution  présenté à l exposition des manufactures royales de 1844. Composé de chêne  de bonze doré et de porcelaines  son plateau est magnifiquement orné de sept médaillons  renfermant de précieuses plaques de porcelaine peinte. Ces dernières illustrent des paysages et des édifices pittoresques  situés aux abords de la Seine. Au-dessous du plateau  angelots et figures ailées agrémentent cette remarquable œuvre d art.  Présent diplomatique offert à un monarque tunisien  ce beau guéridon aurait du figurer  jusqu à nos jours  dans nos collections nationales. Les vicissitudes de l histoire en ont décidé autrement. En 2006  il entra au musée parisien grâce à un don de la société des amis du Louvre...					2017-06-22T08:17:48+0000	1498119468	2017-06-22 10:17:48	5	0	6	1	7	0	0	0	0	0	5	0	0	0	0	0	0	tunis
video	post_user_1008279892518211	1008279892518211_1599292126750315	https://www.facebook.com/1008279892518211/posts/1599292126750315	Walid Ben Yakhlef shared ‎الصفحة الرسمية لولاية قفصة‎ s video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19356337_1600121016667382_7450689680602824704_n.jpg?oh=ba24848326c1f708b2476afc6aa1771c&oe=5A54B9A1	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19356337_1600121016667382_7450689680602824704_n.jpg?oh=8142fc412a9ea9c43446e65f9a462c20&oe=5A1A2083	https://www.facebook.com/Gouvernorat.De.Gafsa/videos/1600118006667683/	facebook.com	2017-06-21T15:18:21+0000	1498058301	2017-06-21 17:18:21	79	20	97	59	176	20	19	1	2	0	78	4	3	2	0	9	0	gafsa
photo	post_user_1008279892518211	1008279892518211_1598204440192417	https://www.facebook.com/1008279892518211/posts/1598204440192417	حذّرت ولاية وبلدية تونس في بلاغ لها، يوم الاثنين 19 جوان 2017، كل المنتصبين فوضويا بشوارع العاصمة وساحاتها والأنهج المتفرعة عنه من عدم الإمتثال للقرار البلدي الصادر في 20 جانفي 2017 والنصوص الجزائية في الموضوع، مشيرة في تذكير لها أن الانتصاب بالطريق العام محجر.  كما نبهت التجار المعروضة سلعهم على الأرصفة إلى ضرورة الالتزام بحدود محلاتهم على أن يكون كل ذلك بداية من يوم الأحد 25 جوان 2017.  وفي صورة عدم الإمتثال فإنه سيقع تطبيق القوانين والتراتيب الجاري بها العمل. كما أشارت الولاية على المنتصبين المرسمين بالقائمات بضرورة الإلتحاق بالفضاءات المخصصة لهم.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19275154_667008626833725_5435213956020969312_n.jpg?oh=20b59b725e14f0bbd3633287dd6f22e3&oe=5A1A8556	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19275154_667008626833725_5435213956020969312_n.jpg?oh=89189db295b33b23b7b98a8900ec7ada&oe=5A5958A9	https://www.facebook.com/photo.php?fbid=667008626833725&set=gm.1598204440192417&type=3	facebook.com	2017-06-20T16:05:20+0000	1497974720	2017-06-20 18:05:20	8	6	8	0	14	6	3	3	11	0	7	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1597345686944959	https://www.facebook.com/1008279892518211/posts/1597345686944959	في دول العالم الكل في الـ autoroute تلقى  مع السلامة، سفرة سعيدة، لا للسرعة... ، أحنا في تونس وتحديدا في péage هرقلة تلقى إشهار مكتوب عليه  يرّاني معجونة ..!! ذوق خرشفي وبهامة بمواصفات تونسية	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19430055_1709782809323117_8325889044165493364_n.jpg?oh=6df089c6572097b34337453c79a41fe2&oe=5A1B2C5F	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19430055_1709782809323117_8325889044165493364_n.jpg?oh=35d58189d4d05745cc41bb2005842088&oe=5A16654A	https://www.facebook.com/photo.php?fbid=1709782809323117&set=gm.1597345686944959&type=3	facebook.com	2017-06-19T21:59:56+0000	1497909596	2017-06-19 23:59:56	18	10	36	0	46	10	10	0	1	0	18	0	2	14	0	1	0	tunis
photo	post_user_1008279892518211	1008279892518211_1598287763517418	https://www.facebook.com/1008279892518211/posts/1598287763517418	هذا نهج جمال عبد الناصر في قلب تونس العاصمة .. مفماش حاجة اسمها مادة .. الناس تمشي في الكياس تجي تلوم تعذر خاطر ما عندهم حتى حل آخر .. معناها حانوت تخلص باتيندا و شهاري و ... يجي نصاب ينصب قدامها ما يدفع شي يستولي على المادة .. يهز و يحط الماشي و الجاي و كان لزم يلوحلك كلمة حالة و كلام زايد  .. بعد ما ينصب يخلي الدنيا الكل مسخة و يمشي على روحو ...  شئ يعيف .. لوقتاه بش نقعدو في الفوضى هذي :/	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19396755_1594119007346925_3130675714388199973_n.jpg?oh=fdb3142168e20bd0bc26fa9f577268e9&oe=5A48D0FF	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/19396755_1594119007346925_3130675714388199973_n.jpg?oh=493f9e396f770fcff0448ddf7055d57d&oe=5A594F83	https://www.facebook.com/photo.php?fbid=1594119007346925&set=gm.1598287763517418&type=3	facebook.com	2017-06-20T17:28:16+0000	1497979696	2017-06-20 19:28:16	9	17	27	5	49	17	10	7	21	0	9	1	0	1	5	10	0	tunis
link	post_user_1008279892518211	1008279892518211_1599085573437637	https://www.facebook.com/1008279892518211/posts/1599085573437637	بيان مشترك .. بين وزارة الشؤون المحلية والبيئة .. والهيئة العليا المستقلة للانتخابات إلتأمت جلسة عمل بمقر وزارة الشؤون المحلية والبيئة اليوم الثلاثاء 20 جوان 2017 للنظر في تقدم الإستعدادات لتنظيم الانتخابات البلدية المحددة بتاريخ 17 ديسمبر 2017، وذلك بحضور كل من السيدين Riadh Mouakhar - رياض المؤخر وزير الشؤون المحلية والبيئة و Chokri Ben Hassen شكري بن حسن كاتب الدولة للشؤون المحلية والبيئة وإطارات الوزارة من جهة، والسيدين شفيق صرصار رئيس الهيئة العليا المستقلة للانتخابات ومراد بن مولى عضوة الهيئة المذكورة من جهة أخرى، وقد أسفرت الجلسة الى ما يلي: - بخصوص ترسيم الوفيات: تم استكمال الترسيم بكل البلديات بالتنسيق مع مصالح المركز الوطني للإعلامية ومد الهيئة بقاعدة بيانات تتضمن جميع حالات الوفيات المرسمة بسجلات الحالة المدنية. - بخصوص ترسيم الحدود بالبلديات الجديدة أو التي تمت توسعة حدودها: تم مد الهيئة بخارطة رقمية تتعلق بضبط الحدود الترابية لكافة البلديات بكل دقة على ضوء تعميم النظام البلدي على كامل تراب الجمهورية وبذلك يكون الانجاز بنسبة 100%. - بخصوص تركيز البلديات الجديدة: تم لحد التاريخ تركيز البلديات بنسبة 85% وخاصة من حيث كراء المقرات وتهيئتها وتركيز النيابات الخصوصية وتوفير الموارد البشرية الضرورية وإعداد الموازين البلدية لسنة 2017  وتم الاتفاق على إحداث لجنة مشتركة بين الوزارة والهيئة تتولى مواصلة النظر في مختلف المسائل اللوجستية	https://scontent.xx.fbcdn.net/v/t1.0-1/p100x100/17021479_1250016231742670_2270965115138000868_n.jpg?oh=465d51122776ae974fbecabeddf75d49&oe=5A5FD84B		https://www.facebook.com/MinALEnv/posts/1361058373971788	facebook.com	2017-06-21T11:51:03+0000	1498045863	2017-06-21 13:51:03	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	kef
photo	post_user_1008279892518211	1008279892518211_1598403363505858	https://www.facebook.com/1008279892518211/posts/1598403363505858	هذه البناية على ملك منير حمدي نائب نداء تونس عن جهة باجة في بداية الأشغال خالف الصيغ القانونية في إرتفاع البناية الشيء إلي جعل النيابة الخصوصية تتحرك ضده ياخي وقع حلها.. اليوم السيد يتمادى  في الإعتداء على  الملك العام ويقوم بالبناء فوق رصيف إلى متى يتواصل هذا الإعتداء على الملك العام دون حسيب ولا رقيب منقول	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19260623_10213233228695439_4169056358289921150_n.jpg?oh=fd2def8f8e426876a00f61ad4be6e6b4&oe=5A51F14C	https://scontent.xx.fbcdn.net/v/t1.0-9/19260623_10213233228695439_4169056358289921150_n.jpg?oh=44435d19df0f01009435f7b711e68a68&oe=5A151DAA	https://www.facebook.com/photo.php?fbid=10213233228695439&set=gm.1598403363505858&type=3	facebook.com	2017-06-20T19:41:59+0000	1497987719	2017-06-20 21:41:59	8	5	10	7	22	5	4	1	0	0	8	0	1	0	0	1	0	tunis
video	post_user_1008279892518211	1008279892518211_1598258516853676	https://www.facebook.com/1008279892518211/posts/1598258516853676	Hatem Bousrih shared ‎Télévision tunisienne التلفزة الوطنية التونسية‎ s video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19340366_1580241798687007_4113748924836085760_n.jpg?oh=afd07c4ea5e861a8cca789c116eaef45&oe=5A1D4799	https://scontent.xx.fbcdn.net/v/t15.0-10/p180x540/19340366_1580241798687007_4113748924836085760_n.jpg?oh=25fc28c4e3e4dcfecb59cb02d7e54f96&oe=5A17FFE5	https://www.facebook.com/TVN.Tunisie/videos/1580240525353801/	facebook.com	2017-06-20T16:58:40+0000	1497977920	2017-06-20 18:58:40	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1596980086981519	https://www.facebook.com/1008279892518211/posts/1596980086981519	في إطار مواصلة الحملة التحسيسية للشرطة البيئية  برواد من ولاية أريانة تم اليوم بتاريخ 19 جوان 2017 معاينة جملة من الإخلالات بالنظافة و الصحة العامة : - الذبح خارج مسالك التوزيع المصادق عليها. - معاينة محل تجميع البلاستيك غير محمي و غير مؤهل . - توعية المحلات التجارية بضرورة توفير حاويات خاصة بهم لتجميع فضلاتهم . - معاينة مجموعة من المخالفات الصحية و البيئية . ملاحظة : تم تحسيس و توعية المخالفين و دعوتهم لتفادي الإخلالات. (مشكورين أيها الزملاء و بالتوفيق).	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19260725_666478106886777_790657131767252736_n.jpg?oh=ba7d0930947c43e158c20c63e564ac52&oe=5A51F4ED	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19260725_666478106886777_790657131767252736_n.jpg?oh=5ecd3c2deecf5e32518093de129267ea&oe=5A5B011A	https://www.facebook.com/photo.php?fbid=666478106886777&set=gm.1596980086981519&type=3	facebook.com	2017-06-19T14:16:09+0000	1497881769	2017-06-19 16:16:09	39	41	40	6	87	41	12	29	30	0	39	0	0	1	0	0	0	ariana
status	post_user_1008279892518211	1008279892518211_1597851550227706	https://www.facebook.com/1008279892518211/posts/1597851550227706	تي شنوة الحالة فيكم  sonede ariana اريانة نهار نهارين مقصوص الماء ياخي الاشغال ماو في الليل تصير الحال صيف لا ندوشو لا نغسلو وجوهنا لا نقضيو حاجاتنا الشخصية لا عندنا صغار يستحقوا ماء و والأدهى و الامر اللي ما يعلموش و ما يقولوش عالصباح تغسل بالصافية و يخسر عليك كيف تطلب  نورمالمون لعشية  حتى السماح ما يطلبوهش ماهمش فاهمين اللي هذا حق و اللي لازمهم يهتمو بالحرفاء موش خاطر كان الصوناد لاهية بالماء يعاملونا باحتقار خاطر ماعندناش حل اخر					2017-06-20T09:40:12+0000	1497951612	2017-06-20 11:40:12	6	2	8	0	10	2	2	0	1	0	6	0	0	0	0	2	0	ariana
status	post_user_1008279892518211	1008279892518211_1597783646901163	https://www.facebook.com/1008279892518211/posts/1597783646901163	صباح الخير🌸🌹🌺 انا مقيد من 2014 و ناوي نمارس حقي و ننتخب الي يقنعني في الانتخابات البلدية ، وانت وقتاش ؟ من 19 جوان حتى ل 10 اوت باب التسجيل مفتوح ،امشي لاقرب بلدية  قيد و انتخب ، دافع على بلديتك و اختار شكون يمثّل حومتك ... 17 ديسمبر الكلنا ننتخبوا   * 195 * n° C I N #  لتثبت من الترسيم في القوائم الانتخابية.  #الانتخابات_البلدية #تونس #دافع_على_حومتك🇹🇳					2017-06-20T07:52:51+0000	1497945171	2017-06-20 09:52:51	2	0	2	1	3	0	0	0	0	0	2	0	0	0	0	0	0	tunis
